csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
6282.884887502655	5846.878778002398	6986.561997497217	1.352788	29.334885	0.26140050600000003	-0.0835864265	-0.006723191999999999	0.0216875983	-0.0006669146000000001	-0.0848022199	-0.015807107	-0.0191069927	-0.0861336598	0.0594220131	-0.016394398600000002	-0.047730164699999994	-0.0353010898	0.0626899288	0.038380459	0.0045939961	-0.030326827200000003	-0.057759278899999995	-0.0562034	-0.106781	0.0692854	0.000463407	-0.000157664	0.000154289
6257.426332913522	5827.367259756275	6970.316320900961	1.108132	24.029583	0.0605889	0.0676847091	0.0182330219	0.0065809964000000006	0.049990475199999995	-0.0499469942	0.0677195763	0.0767627433	-0.013280585900000001	-0.010667827	0.0577102801	0.0101417982	0.0728428966	0.062411313600000004	0.0374057617	0.0028724528999999996	-0.0323925088	-0.0594066574	-0.0528557	-0.11570200000000003	0.0919705	0.000501722	1.9224e-05	-0.00014321
6270.221714861354	5830.81675180019	6974.12841020325	1.193911	25.889681	0.2710493125	-0.0636832946	-0.027268287999999998	-0.0633373254	0.0566188584	0.0266482281	0.0170901922	-0.0724130239	0.0087093391	0.0065165870999999995	0.010965157	-0.0038795415999999996	0.0771880306	0.062128669299999995	0.0364214053	0.0011492408	-0.034424734500000005	-0.0609581701	-0.0564532	0.0558103	0.0413609	-8.15815e-06	-3.75141e-05	0.00019677
6261.984799628333	5837.643167911868	6976.8164963567615	1.170513	25.382298	0.088593905	-0.0191884453	0.09267010490000001	0.0012567541	-0.0632820442	0.005137823	-0.0165646399	0.0281657476	-0.0008556295	0.1137112887	-0.0748270834	-0.0032326076	-0.052739729000000006	0.061842014199999996	0.035427644	-0.000574639	-0.0364214053	-0.062411313600000004	-0.0606369	-0.0202903	0.0413546	-8.15815e-06	1.9224e-05	0.000306098
6248.667466355754	5824.6250698695385	6962.276355567456	1.223944	26.540945	0.2427212475	0.0789543304	-0.0018460609	-0.0298725878	-0.028491760699999997	-0.0755324143	0.08293992389999999	0.105446587	-0.039525511299999996	-0.0579768862	0.0098542135	-0.0046093552	0.0458373245	0.0615513668	0.034424734500000005	-0.0022981849	-0.038380459	-0.0637637427	-0.0565715	-0.154723	0.101344	0.000599652	1.9224e-05	2.92332e-05
6258.825548074323	5832.899075739272	6966.109532001493	1.217544	26.402153	0.21712484	-0.0220679111	0.017326202	-0.10639098	0.050395292	0.013349114399999999	0.0570189047	-0.0355747757	0.0017793034	0.0135342496	0.06547852629999999	0.0129023798	0.0048810795	0.061256745700000004	0.0334129357	-0.0040203955	-0.0402998722	-0.0650132751	-0.0584749	-0.0120637	0.0517157	0.000246154	1.9224e-05	0.000134412
6244.473493354089	5823.584614730934	6969.029690625846	1.054432	22.86511	0.11888735	0.06831652790000001	0.0379684656	-0.021624246200000002	0.0643055581	0.0088842886	-0.042261432599999996	0.0297001206	0.0745271109	0.0313024768	0.0012864652	0.0067265155	0.0647494527	0.0609581701	0.0323925088	-0.005740270400000001	-0.0421776625	-0.0661578944	-0.0578879	0.0541384	0.01518	0.000127815	1.9224e-05	0.000327324
6249.459804074764	5832.044438600211	6969.074453831333	1.216609	26.381886	0.186670125	0.0386786878	-0.033804084	-0.0065446015	-0.0983893131	-0.0165003213	-0.0002699138	0.0378394935	-0.0341748046	-0.07130194299999999	-0.0869236367	0.023626263300000002	-0.041720488300000004	0.0606556593	0.031363717400000005	-0.0074568103	-0.0440118904	-0.0671957534	-0.0618718	-0.067112	0.0579297	0.000272532	1.9224e-05	9.83185e-05
6263.9982371924	5827.101334250592	6962.7119886141945	1.204206	26.112926	0.110280915	-0.037965936299999996	0.022937278199999998	-0.045807185300000004	0.014557276599999999	-0.040963407	0.0828151661	-0.0119703671	-0.0669938225	0.0080399988	0.0855147352	0.042110362	0.019643751	0.0603492327	0.030326827200000003	-0.0091690178	-0.045800661500000006	-0.0681251774	-0.0618749	-0.122255	0.0951999	0.000594481	1.9224e-05	6.29752e-05
6246.458928252536	5819.01864395435	6967.612962673876	1.1176100000000002	24.235104	0.19978854	0.07260194980000001	0.0071548164	0.011639708	0.0591767557	-0.0007481689999999999	-0.0091821934	0.0546785303	0.044201102	-0.011094525	0.008907387	0.0482167416	0.1122176811	0.060038910099999995	0.0292821058	-0.010875898200000001	-0.0475421283	-0.0689446665	-0.0590778	0.0148285	0.0508148	0.000366946	1.9224e-05	0.000145897
6255.825131312186	5826.742892428989	6975.4199567848655	1.116987	24.221592	0.07748655	-0.0410803992	-0.0642518579	0.010084130600000001	-0.031387998	0.0154532723	-0.052298213499999996	-0.0800550792	-0.0190260252	-0.0410793699	-0.062063876799999994	0.0424011426	0.0614940754	0.059724711500000006	0.028229822999999998	-0.0125764599	-0.0492344922	-0.0696528984	-0.0618514	0.0494548	0.0299069	0.000127815	1.9224e-05	0.000290341
6253.3847678624425	5830.327781865639	6975.019717120558	1.299811	28.1861	0.27596358	-0.048493042300000004	0.0844984974	0.026956029500000003	-0.0446615319	-0.03517304	0.0397964932	0.0344535589	-0.081556789	0.0809014337	0.013349887900000001	0.0637596046	-0.0236575693	0.0594066574	0.0271702507	-0.0142697147	-0.050876005300000006	-0.07024873	-0.0590786	-0.128586	0.092991	0.000559433	1.9224e-05	8.06414e-05
6250.956339975097	5823.285703781543	6971.712236712289	1.102125	23.89933	0.144074535	0.0366848465	-0.0337038266	0.0006223362	-0.0211744547	0.0341573283	0.0464046241	0.024287148999999997	0.0211390527	-0.048071449599999996	0.0115156675	0.07760038059999999	-0.0024057110999999996	0.0590847681	0.0261036623	-0.0159546791	-0.0524649721	-0.0707312	-0.059209	-0.0300308	0.0579708	0.000473009	0.000134007	7.44737e-05
6258.090133806736	5823.426755821772	6980.618142699607	1.088211	23.597605	0.118011915	-0.0747853033	-0.0089133067	0.0002461386	0.048023011399999996	-0.021040441099999998	-0.0410935142	-0.044547759699999995	-0.0009448958999999999	0.0483578934	0.025367396	0.0929948121	0.0565207642	0.058759064400000005	0.0250303334	-0.0176303739	-0.0539997514	-0.0710995296	-0.0519291	0.0338462	0.0386971	0.000150511	1.9224e-05	0.000188819
6250.842034012157	5830.563235104281	6983.651041018391	1.192987	25.869638	0.14549575000000003	-0.0179489754	0.08805870240000001	0.044783378	-0.037084361	-0.0344992429	-0.0031279576	0.0724623103	-0.032329531	0.056209426900000005	-0.0697546339	0.0188668928	-0.012254993600000002	0.0584295675	0.023950541000000002	-0.0192958257	-0.055478758200000006	-0.07135312469999999	-0.0533959	-0.0619201	0.0699605	0.000407902	1.9224e-05	0.000106225
6247.050197651194	5824.737220378139	6971.1292754410415	1.176111	25.503681	0.08524462999999999	0.009629386	-0.037845338	-0.011307498899999999	-0.0492159713	0.0187173569	0.11051327529999999	0.0244421929	-0.0282970332	-0.08911470380000001	0.035876905699999996	0.0866649974	-0.0733833646	0.0580962985	0.022864564	-0.0209500668	-0.0569004649	-0.07149157589999999	-0.0522424	-0.11854	0.0864754	0.000589928	1.9224e-05	6.91244e-05
6263.153566622888	5830.2434333738765	6985.521484366703	1.256446	27.245747	0.24290568	-0.0435882145	0.0754280539	-0.0037290476000000003	0.027659061600000003	0.0864701527	0.0276209556	-0.0228695933	0.0464790962	0.0598628238	0.0229042037	0.0428895041	0.0059443715	0.057759278899999995	0.0217726828	-0.0225921362	-0.05826340309999999	-0.0715146598	-0.0582919	0.0340964	0.0282586	0.000205955	1.9224e-05	0.000205211
6256.096435826632	5830.003267928991	6985.2836504944335	1.123294	24.358356	0.04295833	0.0632591973	-0.0077305105	0.0916433739	0.0042188776	-0.0173448051	-0.0451097418	0.0532634492	0.014934158700000002	-0.010686598500000002	-0.10258472960000001	-0.0101585507	0.0888111513	0.057418530599999996	0.0206751793	-0.0242210798	-0.0595661651	-0.0714223391	-0.0617467	0.00928987	0.0306231	5.387e-05	1.9224e-05	0.000299776
6263.803136653247	5833.889424418153	6972.451875909562	1.287894	27.927668	0.26586439500000003	-0.0547748317	-0.0555985603	0.0378802206	0.0153131458	-0.055380741	0.057490308	-0.0252447916	-0.1110965914	-0.0520468917	0.018595946000000002	-0.0189619631	0.052378449699999996	0.057074075599999996	0.0195723371	-0.025835951200000002	-0.0608074054	-0.0712147629	-0.0617521	-0.156061	0.0940958	0.000526107	1.9224e-05	3.13045e-05
6268.0682639691895	5827.904137120973	6971.615392852204	1.214928	26.345419	0.214183075	0.0475866136	0.0344132341	0.0027103233000000003	0.0972856369	0.0466595361	0.0543347426	0.0242516018	0.0487534433	0.0187801509	0.0552287412	0.0123866294	0.0317586678	0.056725936	0.018464440800000002	-0.0274358123	-0.061985842	-0.0708922661	-0.0681607	-0.013952	0.0501258	0.000397855	0.000118335	0.000237851
6262.532917378333	5825.398657061209	6974.649880754124	1.106393	23.991873	0.13229272	0.0007710188	-0.068002646	0.0024431413	-0.0414885007	0.0634014784	0.0030737559000000004	-0.0488570308	0.025044332599999997	-0.0674649072	-0.0039872974	0.0790046026	-0.022757382599999997	0.056374134299999996	0.0173517765	-0.029019733399999997	-0.0631002577	-0.0704553691	-0.069878	0.0462309	0.0131838	-1.3618400000000003e-05	1.9224e-05	0.000396277
6264.836480920622	5829.889232537895	6980.292861618472	1.208258	26.200792	0.12206536499999998	-0.0771786787	-0.0065436120999999995	-0.0076887276000000004	0.046015053300000004	-0.0427750496	-0.0831540946	-0.0539337436	0.0105080182	0.058766181699999996	-0.0011213094	-0.0154974084	-0.0135746609	0.0560186933	0.0162346316	-0.0305867944	-0.0641495016	-0.069904777	-0.0682176	-0.0454186	-0.00597204	7.345579999999998e-05	-7.704329999999998e-05	0.000387626
6242.8837682550575	5833.2133798957275	6969.6383535157875	1.242072	26.934046	0.25402766499999996	0.0313155085	0.0425866124	0.013582136399999998	0.0078757016	-0.075245573	0.042619114400000005	0.09900463300000001	-0.030451506200000002	0.0315291522	0.0082969525	-0.038861865	-0.020087208999999998	0.0556596359	0.015113294499999999	-0.0321360848	-0.06513249	-0.06924137820000001	-0.070559	-0.17629	0.0659635	0.000637048	0.000137568	0.000188243
6249.059044614339	5826.522518250326	6961.3468785269215	1.243932	26.974384	0.17299389999999998	-0.030204412400000002	-0.0634369695	-0.0559369216	0.051511580599999995	0.0324679482	0.0552674081	-0.044722154199999996	0.0113210465	-0.0522679216	0.044988611100000006	-0.0017977345000000002	-0.010484793499999999	0.055296985199999996	0.0139880548	-0.0336667045	-0.0660482075	-0.06846624330000001	-0.0664824	-0.059917	0.0316114	0.000343226	0.000120864	0.000241561
6260.790325268622	5830.099396936363	6974.262250443538	1.164352	25.248695	0.14542813	-0.0122683782	0.0829980529	-0.0023492345999999997	-0.0038632207	0.0648827389	-0.05440079230000001	-0.0170503768	0.0756350715	0.0508442433	0.008201779499999999	-0.034243468799999996	-0.0636686788	0.054930764800000004	0.012859203	-0.035177764199999996	-0.0668957086	-0.06758062320000001	-0.064837	0.00706073	-0.0276202	0.000220396	1.9224e-05	0.000368559
6252.023654689289	5838.295651403077	6976.716332480609	1.1952060000000002	25.917757	0.13866556000000002	0.0630227782	-0.025041003500000002	0.046535006600000005	-0.0123954971	-0.06571482719999999	-0.10054757789999999	0.0520502604	0.0015943296	-0.0218645652	-0.0959061727	-0.1172113025	0.0209359591	0.0545609982	0.0117270307	-0.0366683861	-0.0676741177	-0.0665859469	-0.0617705	-0.0871113	-0.00564837	0.00046768	1.9224e-05	0.000226739
6268.99235193464	5834.467140903628	6966.2058392934205	1.2562080000000002	27.240585	0.16778096999999997	-0.0573606066	-0.0564115519	-0.0033519242999999997	0.032078201	-0.053589740999999996	0.0295373017	-0.0442854467	-0.0733832083	-0.053713366799999995	0.0510111736	-0.051067314	0.0152143141	0.054187709199999996	0.010591830200000001	-0.038137704	-0.0683826309	-0.0654838197	-0.0545787	-0.157163	0.0566201	0.00078892	0.000250447	0.000213822
6266.097518993693	5832.767448111533	6973.976467491912	1.26947	27.528152	0.27939935	0.022991517200000002	0.061071213	-0.0108057099	0.0629815457	0.08322271440000001	-0.0064655523	-0.0091032829	0.09124315529999999	0.0423770942	0.029484798	-0.0484897258	-0.0173708924	0.0538109221	0.0094538946	-0.0395848644	-0.0690205166	-0.06427602	-0.0598452	0.017088	-0.0145462	0.000325274	0.000191417	0.000265457
6263.574065667275	5834.701023406856	6978.6775564681075	1.137977	24.676765	0.036113457	0.033655417	-0.0552620525	0.043628924000000006	-0.0551555107	0.0345189688	-0.059845005800000003	-0.0295897962	0.0414590855	-0.0459617341	-0.11814679410000001	-0.0168779126	-0.0668275151	0.053430661100000006	0.0083135178	-0.0410090264	-0.0695871158	-0.0629644969	-0.0597457	0.000626693	-0.0145352	0.000177154	1.9224e-05	0.000335977
6270.2882785747115	5832.9527948904515	6977.241076097845	1.368903	29.684341	0.30078439300000004	-0.0696102995	-0.013795081	0.017357778799999998	0.036302967799999995	-0.0802777651	0.0268255565	-0.0080354477	-0.1020875034	0.0170775035	0.0716767292	-0.0056187805	0.00024931599999999997	0.0530469508	0.0071709942	-0.0424093626	-0.0700818433	-0.0615513668	-0.0545553	-0.18014	0.0570172	0.000829785	1.9224e-05	0.00012311
6276.0912571992785	5829.5263926571315	6985.9436093080285	1.2234060000000002	26.529272	0.2286162733	0.0687816185	-0.0340576072	0.0384127945	0.0581898988	0.065703974	0.0235059231	0.022631708799999997	0.08675188589999999	-0.0346821306	0.0196260852	-0.0434598224	0.0344647605	0.0526598159	0.0060266189	-0.043785059400000007	-0.0705041882	-0.060038910099999995	-0.0561093	-0.0268366	5.79767e-05	0.00053472	1.9224e-05	8.2182e-05
6276.221171205351	5833.764236805613	6991.733730597956	1.095457	23.754732	0.1361812267	-0.0785758758	-0.0556144834	0.0289440248	0.09525677960000001	0.0311811495	-0.0608963185	-0.0990109411	0.0232135659	0.0288707648	0.0042138002	-0.0452384153	0.0505202383	0.0522692815	0.0048806874	-0.045135317599999995	-0.0708537142	-0.0584295675	-0.0503855	0.0194683	-0.0469599	0.000136504	0.000159385	0.000286498
6280.610244746171	5847.6278617216	6999.940501583033	1.270246	27.544979	0.22129838999999998	-0.0313691375	0.0621439208	0.0695663906	-0.0366278715	-0.0018631264999999998	-0.0368448393	0.0391129503	-0.0297693181	0.0925068602	-0.089510466	-0.0861930342	-0.0969007489	0.0518753727	0.0037334956	-0.0464593527	-0.0711300604	-0.056725936	-0.0430888	-0.122303	-0.00638671	0.000472852	1.9224e-05	0.00012986300000000003
6271.803635938822	5834.136186951781	6984.537834055356	1.241169	26.914457	0.15291895999999996	0.0266186961	-0.0618756099	-0.0022454237	-0.041152616499999996	0.022029954100000002	0.11536527210000001	0.022310338199999998	-0.0170324226	-0.0846072731	0.0744406598	-0.0212065048	-0.13508693189999998	0.051478114900000004	0.0025853397	-0.0477563955	-0.0713329414	-0.054930764800000004	-0.0357342	-0.200675	0.0233151	0.000755101	0.000213713	-0.00014321
6281.785897642105	5837.88301920967	6995.448171187708	1.268208	27.500799	0.2802485	0.0016597329	0.0565003108	-0.013775021799999999	0.0362222206	0.1114808065	0.0448306995	-0.0252238211	0.0718495128	0.043217983499999994	0.05498457440000001	-0.07406577660000001	-0.0687640244	0.0510775339	0.0014365162	-0.04902569230000001	-0.0714621475	-0.0530469508	-0.038045	-0.0266909	-0.0423121	0.000374893	0.000178053	0.00020745
6261.063006963344	5834.789298737154	6985.9698542021115	1.038386	22.517147	0.0511939	0.0818373279	-0.0327705325	0.0152469625	0.0852576487	-0.0055802285	-0.0778540707	0.0117060417	0.0945618347	-0.0025795481	-0.0112166704	-0.1306303318	0.0029973114	0.0506736555	0.0002873218	-0.0502665058	-0.07151754540000001	-0.0510775339	-0.0419997	-0.0204179	-0.0653401	0.000153533	0.000120254	0.000287055
6267.44210600353	5846.295249795888	6975.213699953381	1.2873230000000002	27.915287	0.24647215	0.0372832438	-0.0407418564	-0.0255036001	-0.0914157792	-0.0390303226	0.0105486692	0.029556806499999998	-0.06414685440000001	-0.085310989	-0.0394959721	-0.09723240779999999	-0.1253634991	0.0502665058	-0.0008619467999999999	-0.051478114900000004	-0.0714990779	-0.04902569230000001	-0.043366	-0.148276	0.0170513	0.000657559	0.000174522	0.000148222
6258.11905459254	5832.192401876264	6958.74925107156	1.206164	26.155394	0.05184028999999999	0.0091219316	0.0617319209	-0.08333257179999999	-0.0002855007	0.0368152202	0.055438817	-0.0254636991	0.013414171899999999	0.0423048184	0.0942745333	-0.0545782349	-0.0492546107	0.0498561109	-0.0020109929	-0.0526598159	-0.0714067639	-0.046894737	-0.0439731	-0.12104500000000003	0.00491346	0.000745003	0.000261704	8.5561e-05
6245.306228361207	5826.431572669823	6965.346122831221	1.136454	24.643736	0.21236974	0.0896573825	-0.0362618076	-0.0487126596	0.0188433444	0.040309584700000005	-0.07203372429999999	-0.0008785171	0.0939212657	-0.0408250005	-0.004885192	-0.0719887987	0.0277977119	0.049442497599999996	-0.0031595196999999998	-0.0538109221	-0.0712406989	-0.044688106799999995	-0.0425153	0.00761443	-0.046568	0.00030916	0.000239978	0.000243413
6256.135455934463	5839.017247252525	6974.442362987375	1.20556	26.142286	0.10625083	-0.0653477552	-0.060605458499999994	-0.0028479168	-0.0070409322	-0.0458061326	-0.0890158268	-0.07830435200000001	-0.0536102242	0.0125738052	-0.095215202	-0.1163836706	0.0241930236	0.04902569230000001	-0.0043072306	-0.054930764800000004	-0.0710010544	-0.0424093626	-0.0443723	-0.0688865	-0.0222369	0.00030916	0.000186188	0.000225967
6253.905801067006	5828.274202384643	6965.603689000495	1.209554	26.228895	0.235894135	-0.0088958539	0.0599898159	-0.0236385725	-0.025177266299999997	-0.0181962343	0.034339956899999996	0.037864656499999996	-0.030722238199999998	0.0334415723	0.0767014282	-0.0336667033	-0.0376882224	0.0486057221	-0.0054538292	-0.0560186933	-0.07068807790000001	-0.0400621815	-0.0447372	-0.187203	0.04051	0.001125	0.000307356	7.36583e-05
6262.731690398224	5829.570687395822	6971.886876260087	1.233225	26.742189	0.269394795	0.0337181904	-0.0649172149	-0.0393297683	-0.0516358351	0.0910941217	0.027623333599999998	-0.0341850739	0.052761867999999996	-0.07135310730000001	0.0332526575	-0.006644395	-0.0736314827	0.0481826141	-0.0065990196	-0.057074075599999996	-0.0703020926	-0.037650351400000004	-0.0506099	-0.0149439	-0.00999306	0.000507407	0.00025813	0.000222038
6269.907258698248	5828.227551542831	6978.3480297907345	1.091332	23.665276	0.10855977	-0.0647055357	-0.022620246899999998	-0.016750853	0.06488181400000001	0.013464052399999999	-0.1053670342	-0.087376909	0.0431968029	0.040111297000000004	0.013220804099999999	-0.0362491217	0.0131380108	0.0477563955	-0.0077425059	-0.0580962985	-0.0698434971	-0.035177764199999996	-0.0357529	0.00634938	-0.0579532	0.000193481	0.000143458	0.000282427
6262.961220444287	5842.911414492301	6982.596831983298	1.243994	26.975725	0.24478002	-0.0186813426	0.07167335	0.0368410921	-0.0693148153	-0.0371774212	-0.0373730581	0.0563124681	-0.0435154624	0.07042749200000001	-0.0654716769	-0.0636329506	-0.0904673419	0.0473270939	-0.008883993	-0.0590847681	-0.06931276530000001	-0.03264841	-0.0357593	-0.120659	0.0222466	0.000595086	0.000244968	3.42332e-05
6254.3038061668785	5824.649887489089	6964.698424601984	1.158078	25.112654	0.03602764	0.059250555700000006	-0.044743511500000006	-0.0374471678	-0.030479307799999997	0.0140222899	0.0541043983	0.0219206944	0.028482561400000002	-0.0811030283	0.050601928399999996	-0.0037272033	-0.0445023067	0.046894737	-0.0100231859	-0.060038910099999995	-0.0687104451	-0.030066370499999998	-0.0461019	-0.13099	0.0187871	0.000721287	0.000283042	0.000107849
6250.018939266974	5826.123237307946	6968.012866983013	1.196191	25.939127	0.24599335	-0.0534181373	0.002208251	-0.06996720440000001	0.0407482028	0.000515692	-0.0653783677	-0.0715521236	0.0341954234	0.0380774188	0.04367321230000001	0.008550215600000001	0.006597974	0.0464593527	-0.0111597907	-0.0609581701	-0.0680371587	-0.0274358123	-0.0464571	0.02684	-0.0211341	0.000220354	1.9224e-05	0.000300837
6236.172309708172	5830.224741622444	6970.495554814322	1.149827	24.933725	0.118492	0.0247991419	0.0625167593	-0.0136388681	-0.046287401900000004	-0.0344584778	-0.0420911905	0.0509368687	0.0300415566	0.0480159475	-0.0649594047	-0.059936128600000006	-0.0246190728	0.0460209692	-0.012293513700000001	-0.061842014199999996	-0.06729360150000001	-0.0247609803	-0.0430748	-0.0698223	-0.0104358	0.000294023	1.9224e-05	0.000219524
6245.611044262378	5829.303348228263	6962.236012342871	1.20653	26.163328	0.192296425	0.0241137756	-0.04327146900000001	-0.0427553708	-0.0968062394	-0.0145004318	0.08040368190000001	0.026549476699999998	-0.0385672242	-0.10866022439999999	0.0486916976	0.0029473790000000004	-0.09247890339999999	0.0455796147	-0.0134240622	-0.0626899288	-0.0664805415	-0.022046191200000002	-0.0456989	-0.17773	0.0353498	0.000725403	0.000185584	9.76835e-05
6244.901337359951	5826.192349666187	6967.0378822487855	1.219769	26.450394	0.237788225	-0.0100425488	0.0705611575	-0.058024232099999996	-0.0128720873	0.0449322423	0.0043114588	-0.0322538021	0.0449696584	0.0475722945	0.0233343958	0.0084252751	-0.0143978581	0.045135317599999995	-0.014551144299999999	-0.0635014212	-0.0655988184	-0.0192958257	-0.0523541	-0.0192411	-0.011573000000000003	0.00039183	0.000225258	0.000238863
6230.619977893906	5822.6531686301005	6964.5750742705795	1.016261	22.037386	0.04981075	0.090931525	-0.005707419599999999	-0.0124348451	0.036028975299999995	-0.034506822	-0.0968676837	0.0302614552	0.060686268200000004	-0.014663743	-0.039101985	-0.042505818499999994	0.0606607762	0.044688106799999995	-0.015674469	-0.06427602	-0.06464934280000001	-0.0165143221	-0.0498911	-0.0146838	-0.0316673	0.000238963	1.9224e-05	0.000333885
6249.809607864964	5838.7107967731445	6968.696555527113	1.253021	27.171473	0.24213325	0.0082531084	-0.0528907465	-0.017117121000000003	-0.1302794337	-0.0413596004	0.0162687838	0.0001200073	-0.0973646879	-0.0837966522	-0.026050070499999998	-0.0119582334	-0.083043837	0.044238010999999994	-0.0167937461	-0.0650132751	-0.0636330955	-0.013706169099999999	-0.0446793	-0.145827	0.0372768	0.000554819	0.000252985	0.000146819
6246.259237112461	5824.579832689599	6966.785473841599	1.195922	25.933298	0.137641721	-0.015840095	0.07047639650000001	-0.034198902	-0.0035366409999999997	0.0518169962	0.0158616428	-0.0128673528	0.0233860129	0.0487305336	0.047286572	0.0203134795	-0.027452354300000002	0.043785059400000007	-0.0179086867	-0.06571275830000001	-0.0625511259	-0.010875898200000001	-0.0489371	-0.0662621	0.000450229	0.000453859	1.9224e-05	0.000141691
6241.565806730563	5822.287187278507	6971.838310127341	1.095679	23.75955	0.150330414	0.0711814326	-0.012830787	0.0326487799	-0.0056602205	0.0073127897999999995	-0.078402475	0.0157337341	0.0509136124	-0.0285689966	-0.068925573	-0.0023784327	0.0768972192	0.043329281100000006	-0.0190190028	-0.06637406309999999	-0.0614045518	-0.0080280766	-0.0531928	0.023856	-0.0250894	-2.69387e-05	1.9224e-05	0.000269233
6255.051615056953	5837.768512597951	6976.755273920609	1.291882	28.014158	0.27464983500000006	-0.0582323723	-0.054365119100000005	0.031366826	-0.023317099100000002	-0.0705715196	0.0046363928999999995	-0.0500921337	-0.14699465820000002	-0.0325686035	-0.0283345272	-0.0384837906	0.0632985106	0.042870705700000004	-0.0201244078	-0.0669968053	-0.0601945571	-0.0051673	-0.0420044	-0.132043	0.040357	0.0004852	0.000173543	9.337e-05
6256.8690339616805	5823.786140084621	6975.247403146082	1.153848	25.020922	0.10120194999999998	-0.0027412365999999995	0.0698771759	0.0008217391000000001	0.0140069142	0.0404495679	0.045010168600000004	0.017546376399999997	0.0340073745	0.03325741	0.060264243499999995	0.0242809764	0.0011779241	0.0424093626	-0.0212246162	-0.06758062320000001	-0.0589223917	-0.0022981849	-0.0413014	-0.0601356	0.0192971	0.000539722	0.000251642	0.000111382
6249.257358574137	5818.0807578383165	6978.607205664785	1.157109	25.091633	0.1902284	0.0232915629	-0.0475623686	0.015680045	-0.0795642653	0.062330878099999994	-0.013766273999999998	-0.0295311114	0.0486655775	-0.06299140730000001	-0.029625945	0.09935670140000001	0.0008916191	0.0419452816	-0.0223193438	-0.0681251774	-0.0575893695	0.000574639	-0.0405645	0.054367	-0.016167	0.000184523	1.9224e-05	0.000314261
6254.531499972574	5833.4837034605725	6984.726820096463	1.302341	28.240965	0.2063467	-0.08907795	-0.024186637	0.0143396763	0.0086861982	-0.078291384	-0.0270742821	-0.0301592433	-0.08343128	0.052578479299999994	-0.0407624557	0.0064380006	0.014178566200000001	0.041478492900000004	-0.023408308	-0.0686301517	-0.0561968673	0.0034465355	-0.0357666	-0.0856631	0.0207887	0.000366214	0.000159695	0.000145163
6240.0008708765035	5821.0574585224485	6970.748519910997	1.143528	24.797132	0.095717585	0.0368640994	0.0383125628	-0.0074027246	0.0507626779	-0.0238979515	0.0760595261	0.0526644738	0.0024116927	0.014405006699999999	0.07702283230000001	0.0196860794	0.0340798348	0.0410090264	-0.0244912277	-0.0690952527	-0.0547463232	0.0063128702	-0.0357658	-0.15027299999999996	0.0312284	0.000636523	0.000217573	6.00063e-05
6245.0399735077735	5824.1819654090905	6969.745211080776	1.244788	26.992935	0.286366235	-0.0113200579	-0.0606207796	-0.0381882398	-0.0137600274	0.0442350711	0.0044722191	-0.0673058901	0.0302088726	-0.059534902599999995	0.0130717325	0.0647212171	-0.0076608625	0.0405369124	-0.0255678231	-0.06952021	-0.0532392356	0.0091690178	-0.0457716	0.0208537	-0.0233834	-3.6142e-05	0.000105468	0.000287675
6250.250764613497	5833.5347523615455	6971.571669247674	1.181341	25.617096	0.0602522	-0.0445623355	0.062736376	-0.019668933899999998	-0.0295324727	-0.015336188300000001	-0.0386320189	-0.0336133413	-0.0054985973	0.07728887549999999	-0.0391140479	0.0040571759	-0.0412373245	0.0400621815	-0.0266378163	-0.069904777	-0.051677160800000004	0.0120103691	-0.0441352	-0.0301189	-0.0203248	-3.6142e-05	1.9224e-05	0.000282227
6242.074904372731	5827.880104869129	6961.969659868629	1.181543	25.62149	0.23156345000000006	0.06375953	0.0006842619999999999	0.009289268	0.052325061500000006	-0.0971150487	0.0130343187	0.0970511398	-0.022781563300000002	-0.0167643055	0.046322473499999996	-0.0255491716	0.044703377300000006	0.0395848644	-0.027700931	-0.07024873	-0.050061712300000005	0.0148323391	-0.0357804	-0.143097	0.0373349	0.0007332639999999999	0.000192175	0.000173167
6256.919989631907	5831.884851882092	6965.23939940828	1.281597	27.79114	0.278451325	-0.0508376556	-0.054869607	-0.06626289269999999	0.0429661713	0.0414831259	0.0126294109	-0.09269598300000001	0.0090566016	-0.025424669599999998	0.0023703695	-0.055012828300000004	0.034465189199999996	0.0391049917	-0.028756892599999997	-0.0705518693	-0.048394558600000005	0.0176303739	-0.0417904	0.00903682	-0.0286196	-8.35741e-05	1.9224e-05	0.000270438
6251.719297848209	5834.940717631118	6970.091512222688	1.172277	25.420559	0.052823175	-0.013478111299999998	0.0886551131	-0.005878461999999999	-0.0559278912	0.005264523100000001	-0.054082302	0.0089874677	0.0165285033	0.0963549567	-0.08831263019999999	-0.0207861897	-0.0486138325	0.0386225945	-0.0298054285	-0.0708140188	-0.0466774215	0.020399958200000002	-0.0440845	-0.0115249	-0.0156032	0.000201492	1.9224e-05	0.000216485
